"name","first_release","versions","archived","index"
"mcheatmaps","2014-04-28 19:28:00",1,FALSE,6330
"uniReg","2014-04-29 05:59:00",2,TRUE,6331
"algstat","2014-04-29 15:11:00",3,TRUE,6332
"BayesPen","2014-04-29 20:05:00",1,TRUE,6333
"CHAT","2014-04-30 05:49:00",2,TRUE,6334
"lar","2014-04-30 05:49:00",1,FALSE,6335
"CMPControl","2014-04-30 20:34:00",1,FALSE,6336
"PTE","2014-05-01 05:47:00",3,TRUE,6337
"bujar","2014-05-01 06:50:00",5,TRUE,6338
"MultiCNVDetect","2014-05-01 10:12:00",1,FALSE,6339
"paleobioDB","2014-05-01 11:20:00",4,TRUE,6340
"rClinicalCodes","2014-05-01 11:54:00",2,TRUE,6341
"benford.analysis","2014-05-01 15:23:00",6,TRUE,6342
"pollstR","2014-05-02 05:13:00",11,TRUE,6343
"stosim","2014-05-02 05:13:00",2,TRUE,6344
"SpecsVerification","2014-05-02 05:32:00",8,TRUE,6345
"secrdesign","2014-05-02 09:59:00",11,TRUE,6346
"HK80","2014-05-02 16:41:00",2,TRUE,6347
"optR","2014-05-02 19:48:00",3,TRUE,6348
"sharpshootR","2014-05-02 22:41:00",5,TRUE,6349
"sglr","2014-05-02 22:54:00",1,FALSE,6350
"rSCA","2014-05-03 05:18:00",2,TRUE,6351
"MCMC.OTU","2014-05-05 05:09:00",2,TRUE,6352
"dams","2014-05-05 06:29:00",2,TRUE,6353
"networkreporting","2014-05-06 05:09:00",3,TRUE,6354
"FLR","2014-05-06 11:19:00",1,FALSE,6355
"bdvis","2014-05-07 05:57:00",8,TRUE,6356
"ocedata","2014-05-07 05:57:00",2,TRUE,6357
"noncensus","2014-05-07 15:06:00",1,FALSE,6358
"HiClimR","2014-05-07 17:26:00",12,TRUE,6359
"npcp","2014-05-07 17:26:00",6,TRUE,6360
"BayesGESM","2014-05-08 05:15:00",5,TRUE,6361
"iRepro","2014-05-08 08:33:00",1,FALSE,6362
"ZIM","2014-05-08 13:00:00",4,TRUE,6363
"gendata","2014-05-08 13:00:00",2,TRUE,6364
"slfm","2014-05-08 13:00:00",4,TRUE,6365
"blowtorch","2014-05-08 22:48:00",2,TRUE,6366
"bmmix","2014-05-09 09:37:00",3,TRUE,6367
"RPublica","2014-05-09 22:11:00",3,TRUE,6368
"recalls","2014-05-09 22:13:00",1,TRUE,6369
"TED","2014-05-10 06:49:00",3,TRUE,6370
"hpoPlot","2014-05-10 16:28:00",4,TRUE,6371
"qqman","2014-05-10 16:28:00",4,TRUE,6372
"BerlinData","2014-05-11 14:02:00",2,TRUE,6373
"finiteruinprob","2014-05-11 23:05:00",2,TRUE,6374
"mime","2014-05-12 05:48:00",7,TRUE,6375
"stilt","2014-05-12 05:59:00",4,TRUE,6376
"MXM","2014-05-12 16:19:00",30,TRUE,6377
"cna","2014-05-12 16:19:00",6,TRUE,6378
"turfR","2014-05-12 22:07:00",2,TRUE,6379
"cutoffR","2014-05-13 05:44:00",1,FALSE,6380
"RcppRedis","2014-05-13 14:36:00",9,TRUE,6381
"Nemenyi","2014-05-13 15:45:00",3,TRUE,6382
"TSdist","2014-05-13 15:45:00",9,TRUE,6383
"dynatopmodel","2014-05-13 16:40:00",2,TRUE,6384
"PCPS","2014-05-13 16:52:00",4,TRUE,6385
"nplr","2014-05-13 17:55:00",8,TRUE,6386
"sensitivitymw","2014-05-13 17:55:00",2,TRUE,6387
"LogisticDx","2014-05-14 05:28:00",2,TRUE,6388
"imputeR","2014-05-14 08:52:00",2,TRUE,6389
"erpR","2014-05-14 09:59:00",1,FALSE,6390
"qmethod","2014-05-14 15:15:00",12,TRUE,6391
"ivlewbel","2014-05-14 16:11:00",2,TRUE,6392
"CAvariants","2014-05-14 18:20:00",8,TRUE,6393
"ltbayes","2014-05-14 18:36:00",4,TRUE,6394
"DoubleExpSeq","2014-05-14 23:12:00",2,TRUE,6395
"miscset","2014-05-15 19:12:00",6,TRUE,6396
"dynia","2014-05-16 05:37:00",1,FALSE,6397
"mvctm","2014-05-16 14:10:00",2,TRUE,6398
"VNM","2014-05-16 23:29:00",5,TRUE,6399
"boostr","2014-05-17 09:02:00",1,FALSE,6400
"FusedLasso","2014-05-17 20:52:00",2,TRUE,6401
"cstar","2014-05-17 23:21:00",1,FALSE,6402
"qlcMatrix","2014-05-17 23:28:00",4,TRUE,6403
"MC2toPath","2014-05-18 06:11:00",1,FALSE,6404
"Hankel","2014-05-18 09:55:00",1,FALSE,6405
"gset","2014-05-19 05:10:00",2,TRUE,6406
"letsR","2014-05-19 05:10:00",9,TRUE,6407
"cubfits","2014-05-19 05:14:00",3,TRUE,6408
"sse","2014-05-19 07:59:00",2,TRUE,6409
"FLIM","2014-05-19 14:33:00",2,TRUE,6410
"rbitcoinchartsapi","2014-05-19 14:36:00",5,TRUE,6411
"DNAprofiles","2014-05-19 15:34:00",4,TRUE,6412
"gramEvol","2014-05-20 05:33:00",6,TRUE,6413
"zCompositions","2014-05-20 16:30:00",6,TRUE,6414
"autoencoder","2014-05-21 13:47:00",2,TRUE,6415
"spatial.gev.bma","2014-05-21 14:58:00",1,FALSE,6416
"xhmmScripts","2014-05-22 15:24:00",2,TRUE,6417
"stochprofML","2014-05-22 17:53:00",2,TRUE,6418
"nmcdr","2014-05-22 17:55:00",1,TRUE,6419
"rainfreq","2014-05-23 05:24:00",3,TRUE,6420
"ucbthesis","2014-05-23 05:25:00",1,FALSE,6421
"rpart.utils","2014-05-23 16:31:00",1,FALSE,6422
"memgene","2014-05-23 19:07:00",2,TRUE,6423
"dissUtils","2014-05-24 06:34:00",2,TRUE,6424
"streamMOA","2014-05-25 05:46:00",6,TRUE,6425
"GLSME","2014-05-25 23:04:00",4,TRUE,6426
"bootLR","2014-05-27 04:42:00",2,TRUE,6427
"vardpoor","2014-05-27 13:45:00",45,TRUE,6428
"PHeval","2014-05-27 18:06:00",4,TRUE,6429
"Rtsne","2014-05-27 18:11:00",7,TRUE,6430
"htmltools","2014-05-27 22:52:00",5,TRUE,6431
"xergm","2014-05-28 16:45:00",9,TRUE,6432
"bold","2014-05-28 22:03:00",9,TRUE,6433
"FLSSS","2014-05-29 08:15:00",8,TRUE,6434
"hamlet","2014-05-29 08:17:00",5,TRUE,6435
"interventionalDBN","2014-05-29 13:04:00",3,TRUE,6436
"wskm","2014-05-29 13:10:00",5,TRUE,6437
"randomUniformForest","2014-05-29 13:22:00",7,TRUE,6438
"GMCM","2014-05-29 17:00:00",9,TRUE,6439
"ARPobservation","2014-05-29 22:52:00",2,TRUE,6440
"argparser","2014-05-29 23:11:00",3,TRUE,6441
"ipdw","2014-05-29 23:15:00",8,TRUE,6442
"NormPsy","2014-05-30 14:22:00",5,TRUE,6443
"qcr","2014-05-30 19:11:00",2,TRUE,6444
"transport","2014-05-30 23:29:00",9,TRUE,6445
"IsoCI","2014-05-30 23:42:00",2,TRUE,6446
"pbo","2014-05-30 23:49:00",1,FALSE,6447
"STPGA","2014-05-31 13:06:00",4,TRUE,6448
"pipeR","2014-05-31 13:06:00",12,TRUE,6449
"Mposterior","2014-06-01 20:35:00",2,TRUE,6450
"TurtleGraphics","2014-06-02 08:24:00",4,TRUE,6451
"ebSNP","2014-06-02 23:36:00",1,FALSE,6452
"RI2by2","2014-06-03 05:13:00",4,TRUE,6453
"RPushbullet","2014-06-03 11:36:00",6,TRUE,6454
"vbsr","2014-06-03 20:23:00",2,TRUE,6455
"zoib","2014-06-04 05:11:00",12,TRUE,6456
"cAIC4","2014-06-04 12:51:00",2,TRUE,6457
"peacots","2014-06-05 04:56:00",4,TRUE,6458
"AR1seg","2014-06-05 13:58:00",1,FALSE,6459
"mbest","2014-06-05 15:41:00",4,TRUE,6460
"lmms","2014-06-06 05:40:00",5,TRUE,6461
"rareNMtests","2014-06-06 12:08:00",2,TRUE,6462
"genasis","2014-06-06 22:36:00",1,FALSE,6463
"io","2014-06-06 23:15:00",6,TRUE,6464
"PortRisk","2014-06-07 18:29:00",2,TRUE,6465
"rdrobust","2014-06-08 10:35:00",14,TRUE,6466
"mvnfast","2014-06-08 21:20:00",9,TRUE,6467
"berryFunctions","2014-06-08 22:27:00",17,TRUE,6468
"goftest","2014-06-09 11:38:00",5,TRUE,6469
"EBEN","2014-06-09 15:23:00",4,TRUE,6470
"ORCI","2014-06-10 05:07:00",1,FALSE,6471
"heatmap3","2014-06-10 07:55:00",3,TRUE,6472
"docopt","2014-06-10 08:44:00",5,TRUE,6473
"evolvability","2014-06-10 09:14:00",2,TRUE,6474
"SeqFeatR","2014-06-10 10:19:00",6,TRUE,6475
"shinyFiles","2014-06-10 12:52:00",6,TRUE,6476
"ICsurv","2014-06-10 16:22:00",1,FALSE,6477
"RSNPset","2014-06-10 20:12:00",6,TRUE,6478
"GNE","2014-06-11 06:20:00",3,TRUE,6479
"InventorymodelPackage","2014-06-11 06:21:00",3,TRUE,6480
"ElstonStewart","2014-06-11 09:48:00",2,TRUE,6481
"munsellinterpol","2014-06-11 09:56:00",2,TRUE,6482
"hiddenf","2014-06-11 21:17:00",5,TRUE,6483
"spBayesSurv","2014-06-12 05:40:00",9,TRUE,6484
"apsimr","2014-06-12 07:28:00",4,TRUE,6485
"clustMD","2014-06-12 13:14:00",4,TRUE,6486
"qVarSel","2014-06-12 14:42:00",1,FALSE,6487
"ustyc","2014-06-12 19:02:00",1,FALSE,6488
"ESGtoolkit","2014-06-13 04:17:00",1,FALSE,6489
"fslr","2014-06-13 04:17:00",9,TRUE,6490
"pkgKitten","2014-06-13 14:28:00",5,TRUE,6491
"s2dverification","2014-06-13 14:28:00",5,TRUE,6492
"PCDSpline","2014-06-13 16:18:00",1,FALSE,6493
"arnie","2014-06-14 22:50:00",2,TRUE,6494
"Xmisc","2014-06-14 22:56:00",4,TRUE,6495
"NLPutils","2014-06-15 20:56:00",4,TRUE,6496
"siRSM","2014-06-16 05:33:00",2,TRUE,6497
"Rrdrand","2014-06-16 08:32:00",5,TRUE,6498
"tsoutliers","2014-06-17 00:14:00",7,TRUE,6499
"tictoc","2014-06-17 08:55:00",1,FALSE,6500
"checkmate","2014-06-17 19:47:00",24,TRUE,6501
"h2o","2014-06-17 21:04:00",23,TRUE,6502
"localsolver","2014-06-17 22:29:00",1,FALSE,6503
"iC10","2014-06-18 16:52:00",5,TRUE,6504
"iC10TrainingData","2014-06-18 16:52:00",2,TRUE,6505
"LS2Wstat","2014-06-18 23:32:00",2,TRUE,6506
"hazus","2014-06-18 23:35:00",1,FALSE,6507
"morse","2014-06-19 10:43:00",6,TRUE,6508
"CommunityCorrelogram","2014-06-19 13:42:00",1,FALSE,6509
"HLSM","2014-06-19 15:40:00",6,TRUE,6510
"parallelMCMCcombine","2014-06-20 06:03:00",1,FALSE,6511
"hypergea","2014-06-20 11:22:00",7,TRUE,6512
"funreg","2014-06-20 23:11:00",2,TRUE,6513
"csn","2014-06-21 05:21:00",4,TRUE,6514
"aemo","2014-06-21 08:44:00",2,TRUE,6515
"bcpmeta","2014-06-21 15:24:00",1,FALSE,6516
"Boom","2014-06-21 19:09:00",7,TRUE,6517
"RsimMosaic","2014-06-22 08:14:00",4,TRUE,6518
"eegAnalysis","2014-06-22 13:48:00",1,TRUE,6519
"TaoTeProgramming","2014-06-22 21:16:00",1,FALSE,6520
"tsintermittent","2014-06-23 09:50:00",9,TRUE,6521
"ngram","2014-06-23 10:31:00",7,TRUE,6522
"PerMallows","2014-06-23 19:01:00",9,TRUE,6523
"EasyStrata","2014-06-23 23:04:00",1,FALSE,6524
"icd9","2014-06-23 23:12:00",11,TRUE,6525
"ggvis","2014-06-23 23:18:00",6,TRUE,6526
"revealedPrefs","2014-06-23 23:27:00",2,TRUE,6527
"BoomSpikeSlab","2014-06-24 08:54:00",8,TRUE,6528
"cati","2014-06-24 08:54:00",4,TRUE,6529
"metasens","2014-06-24 08:55:00",5,TRUE,6530
"readODS","2014-06-24 08:55:00",5,TRUE,6531
"HDPenReg","2014-06-24 14:13:00",8,TRUE,6532
"RWBP","2014-06-24 21:30:00",1,FALSE,6533
"boolean3","2014-06-25 05:13:00",2,TRUE,6534
"PMCMR","2014-06-25 07:52:00",8,TRUE,6535
"SocialMediaMineR","2014-06-25 12:48:00",4,TRUE,6536
"nlsMicrobio","2014-06-25 13:02:00",1,FALSE,6537
"beepr","2014-06-25 14:55:00",3,TRUE,6538
"csvread","2014-06-25 16:17:00",3,TRUE,6539
"dagbag","2014-06-25 21:58:00",1,FALSE,6540
"sp23design","2014-06-25 22:13:00",1,FALSE,6541
"birk","2014-06-25 22:21:00",8,TRUE,6542
"RelValAnalysis","2014-06-26 05:40:00",1,FALSE,6543
"rlist","2014-06-27 04:55:00",14,TRUE,6544
"STEPCAM","2014-06-27 11:56:00",5,TRUE,6545
"bsts","2014-06-27 11:56:00",9,TRUE,6546
"sitar","2014-06-27 11:56:00",11,TRUE,6547
"BANOVA","2014-06-27 16:40:00",10,TRUE,6548
"GeoGenetix","2014-06-27 16:40:00",2,TRUE,6549
"threeboost","2014-06-27 23:55:00",2,TRUE,6550
"subsemble","2014-06-28 18:57:00",2,TRUE,6551
"easingr","2014-06-28 23:07:00",2,TRUE,6552
"stressr","2014-06-30 08:59:00",1,FALSE,6553
"diskmemoiser","2014-06-30 09:01:00",1,TRUE,6554
"Sunder","2014-06-30 12:11:00",4,TRUE,6555
"phreeqc","2014-06-30 13:51:00",6,TRUE,6556
"BIFIEsurvey","2014-06-30 22:51:00",21,TRUE,6557
"MultiSV","2014-07-02 08:10:00",2,TRUE,6558
"multiwayvcov","2014-07-02 08:22:00",5,TRUE,6559
"sads","2014-07-02 08:23:00",9,TRUE,6560
"FunctionalNetworks","2014-07-02 09:29:00",1,FALSE,6561
"penMSM","2014-07-02 09:29:00",2,TRUE,6562
"dcGOR","2014-07-02 15:08:00",6,TRUE,6563
"binr","2014-07-03 07:12:00",2,TRUE,6564
"predictmeans","2014-07-03 07:24:00",3,TRUE,6565
"CarletonStats","2014-07-03 13:51:00",3,TRUE,6566
"RODBCext","2014-07-03 13:51:00",8,TRUE,6567
"mcc","2014-07-03 18:59:00",1,FALSE,6568
"qualCI","2014-07-03 18:59:00",1,FALSE,6569
"Rttf2pt1","2014-07-04 00:26:00",6,TRUE,6570
"SOD","2014-07-04 11:39:00",1,FALSE,6571
"lvm4net","2014-07-04 11:39:00",2,TRUE,6572
"dslice","2014-07-04 15:23:00",6,TRUE,6573
"epi2loc","2014-07-04 15:23:00",1,TRUE,6574
"CompGLM","2014-07-04 19:25:00",1,FALSE,6575
"CINOEDV","2014-07-05 08:01:00",3,TRUE,6576
"ForIT","2014-07-05 08:01:00",1,FALSE,6577
"rkvo","2014-07-05 22:16:00",1,FALSE,6578
"RCryptsy","2014-07-06 14:54:00",3,TRUE,6579
"ONETr","2014-07-07 06:12:00",5,TRUE,6580
"MCAvariants","2014-07-07 09:57:00",2,TRUE,6581
"meteoForecast","2014-07-07 13:42:00",8,TRUE,6582
"ParallelForest","2014-07-08 05:41:00",2,TRUE,6583
"RcmdrPlugin.ROC","2014-07-08 05:49:00",3,TRUE,6584
"RmixmodCombi","2014-07-08 17:17:00",1,FALSE,6585
"sievetest","2014-07-08 17:18:00",1,FALSE,6586
"MGSDA","2014-07-08 21:39:00",5,TRUE,6587
"crossReg","2014-07-09 06:18:00",1,FALSE,6588
"translateR","2014-07-09 06:21:00",1,FALSE,6589
"CNOGpro","2014-07-09 10:12:00",2,TRUE,6590
"PepPrep","2014-07-09 22:22:00",3,TRUE,6591
"mvglmmRank","2014-07-10 05:34:00",3,TRUE,6592
"StatMethRank","2014-07-10 06:45:00",3,TRUE,6593
"metafolio","2014-07-10 06:45:00",1,FALSE,6594
"pRSR","2014-07-10 06:45:00",2,TRUE,6595
"FADA","2014-07-10 14:42:00",5,TRUE,6596
"robustvarComp","2014-07-10 14:42:00",1,FALSE,6597
"seedy","2014-07-10 22:33:00",5,TRUE,6598
"ExtDist","2014-07-11 06:25:00",4,TRUE,6599
"popKorn","2014-07-11 14:45:00",1,FALSE,6600
"refund.wave","2014-07-11 21:41:00",1,FALSE,6601
"BayesNetDiscovery","2014-07-12 22:40:00",1,TRUE,6602
"imputeLCMD","2014-07-12 22:40:00",2,TRUE,6603
"dbarts","2014-07-13 06:15:00",6,TRUE,6604
"IDPSurvival","2014-07-14 12:50:00",3,TRUE,6605
"enviPick","2014-07-14 12:50:00",5,TRUE,6606
"FatTailsR","2014-07-14 21:24:00",8,TRUE,6607
"inTrees","2014-07-14 21:25:00",2,TRUE,6608
"tuple","2014-07-14 21:32:00",3,TRUE,6609
"DFIT","2014-07-15 06:02:00",4,TRUE,6610
"archdata","2014-07-15 14:42:00",3,TRUE,6611
"btf","2014-07-15 14:42:00",3,TRUE,6612
"quad","2014-07-15 15:09:00",1,FALSE,6613
"GCAI.bias","2014-07-15 23:07:00",1,FALSE,6614
"hillmakeR","2014-07-15 23:13:00",1,FALSE,6615
"trimTrees","2014-07-16 05:46:00",2,TRUE,6616
"hpcwld","2014-07-16 07:52:00",2,TRUE,6617
"R6","2014-07-17 05:40:00",10,TRUE,6618
"RTDE","2014-07-17 16:41:00",2,TRUE,6619
"nscancor","2014-07-17 21:46:00",1,FALSE,6620
"itertools2","2014-07-17 22:15:00",2,TRUE,6621
"rnaseqWrapper","2014-07-17 22:18:00",2,TRUE,6622
"RNeXML","2014-07-17 22:22:00",12,TRUE,6623
"colorscience","2014-07-18 07:25:00",4,TRUE,6624
"fuzzyMM","2014-07-18 18:20:00",1,TRUE,6625
"slp","2014-07-19 06:42:00",2,TRUE,6626
"astrochron","2014-07-20 05:32:00",10,TRUE,6627
"lm.beta","2014-07-20 05:44:00",3,TRUE,6628
"coxinterval","2014-07-20 18:53:00",3,TRUE,6629
"SBRect","2014-07-20 19:17:00",1,FALSE,6630
"logitchoice","2014-07-21 05:40:00",6,TRUE,6631
"densityClust","2014-07-21 11:29:00",3,TRUE,6632
"TableMonster","2014-07-21 18:07:00",2,TRUE,6633
"HSSVD","2014-07-21 18:17:00",2,TRUE,6634
"tidyr","2014-07-21 21:16:00",15,TRUE,6635
"bootSVD","2014-07-21 21:18:00",3,TRUE,6636
"babynames","2014-07-22 09:08:00",4,TRUE,6637
"fueleconomy","2014-07-22 09:08:00",1,FALSE,6638
"nasaweather","2014-07-22 09:08:00",1,FALSE,6639
"nycflights13","2014-07-22 09:08:00",4,TRUE,6640
"rnbn","2014-07-22 12:29:00",3,TRUE,6641
"FreeSortR","2014-07-22 19:18:00",4,TRUE,6642
"FreeSortR","2014-07-22 19:18:00",4,TRUE,6643
"MixGHD","2014-07-22 19:18:00",11,TRUE,6644
"RMRAINGEN","2014-07-22 19:18:00",1,FALSE,6645
"nontargetData","2014-07-22 19:18:00",1,FALSE,6646
"jSonarR","2014-07-22 22:40:00",3,TRUE,6647
"MPAgenomics","2014-07-23 13:24:00",2,TRUE,6648
"ReorderCluster","2014-07-23 13:24:00",1,FALSE,6649
"hglm.data","2014-07-23 13:24:00",1,FALSE,6650
"acp","2014-07-23 13:30:00",4,TRUE,6651
"ecospat","2014-07-23 19:13:00",6,TRUE,6652
"rvalues","2014-07-24 06:22:00",3,TRUE,6653
"mtk","2014-07-24 11:12:00",1,FALSE,6654
"rpg","2014-07-24 16:53:00",6,TRUE,6655
"ssh.utils","2014-07-24 19:13:00",1,FALSE,6656
"cosinor","2014-07-25 16:37:00",2,TRUE,6657
"phylin","2014-07-25 16:42:00",2,TRUE,6658
"nicheROVER","2014-07-25 19:16:00",1,FALSE,6659
"DiscML","2014-07-26 06:27:00",3,TRUE,6660
"dcmr","2014-07-26 06:27:00",1,FALSE,6661
"gmailr","2014-07-26 06:27:00",4,TRUE,6662
"ibeemd","2014-07-26 17:48:00",2,TRUE,6663
"rYoutheria","2014-07-28 15:46:00",2,TRUE,6664
"hasseDiagram","2014-07-29 05:38:00",4,TRUE,6665
"miniCRAN","2014-07-29 17:44:00",10,TRUE,6666
"rareGE","2014-07-30 04:57:00",1,FALSE,6667
"extlasso","2014-07-30 05:58:00",2,TRUE,6668
"tmap","2014-07-30 16:25:00",12,TRUE,6669
"DDIwR","2014-07-30 20:02:00",2,TRUE,6670
"GeoDE","2014-07-31 05:17:00",1,FALSE,6671
"spnet","2014-07-31 05:20:00",3,TRUE,6672
"bayou","2014-07-31 09:16:00",3,TRUE,6673
"emil","2014-07-31 13:38:00",8,TRUE,6674
"rcicr","2014-07-31 14:12:00",8,TRUE,6675
"coenocliner","2014-08-01 00:01:00",4,TRUE,6676
"optiscale","2014-08-01 05:55:00",1,FALSE,6677
"subgroup","2014-08-01 10:37:00",1,FALSE,6678
"CerioliOutlierDetection","2014-08-02 05:29:00",3,TRUE,6679
"HWxtest","2014-08-02 05:29:00",4,TRUE,6680
"MGRASTer","2014-08-02 05:29:00",1,FALSE,6681
"rtype","2014-08-02 05:32:00",2,TRUE,6682
"PowerVenn","2014-08-02 07:57:00",1,TRUE,6683
"interAdapt","2014-08-03 06:03:00",1,FALSE,6684
"sanitizers","2014-08-03 06:08:00",1,FALSE,6685
"MixedTS","2014-08-04 06:15:00",3,TRUE,6686
"breakaway","2014-08-04 06:15:00",3,TRUE,6687
"BHMSMAfMRI","2014-08-04 12:19:00",2,TRUE,6688
"rPref","2014-08-04 14:48:00",10,TRUE,6689
"W3CMarkupValidator","2014-08-04 16:02:00",7,TRUE,6690
"EIAdata","2014-08-04 16:07:00",3,TRUE,6691
"npsm","2014-08-04 16:07:00",2,TRUE,6692
"RcmdrMisc","2014-08-05 14:08:00",7,TRUE,6693
"rplexos","2014-08-06 05:21:00",14,TRUE,6694
"rsubgroup","2014-08-06 05:21:00",2,TRUE,6695
"federalregister","2014-08-06 05:30:00",3,TRUE,6696
"treeclim","2014-08-06 08:14:00",9,TRUE,6697
"signal.hsmm","2014-08-07 07:09:00",4,TRUE,6698
"rprintf","2014-08-07 18:31:00",4,TRUE,6699
"pedometrics","2014-08-08 05:43:00",8,TRUE,6700
"LDRTools","2014-08-08 11:14:00",2,TRUE,6701
"RTriangle","2014-08-08 11:19:00",4,TRUE,6702
"growfunctions","2014-08-08 22:03:00",4,TRUE,6703
"astrolibR","2014-08-08 22:14:00",1,FALSE,6704
"ecipex","2014-08-08 22:32:00",1,FALSE,6705
"mwaved","2014-08-09 13:33:00",8,TRUE,6706
"visova","2014-08-09 16:41:00",2,TRUE,6707
"alleHap","2014-08-10 15:40:00",4,TRUE,6708
"summarytools","2014-08-10 22:05:00",7,TRUE,6709
"GrammR","2014-08-11 05:49:00",3,TRUE,6710
"CARBayesST","2014-08-11 06:38:00",9,TRUE,6711
"vartors","2014-08-11 19:23:00",1,TRUE,6712
"LakeMetabolizer","2014-08-11 19:38:00",5,TRUE,6713
"swfscMisc","2014-08-12 04:53:00",6,TRUE,6714
"astrodatR","2014-08-12 20:20:00",1,FALSE,6715
"LindenmayeR","2014-08-12 21:08:00",4,TRUE,6716
"picasso","2014-08-13 09:05:00",7,TRUE,6717
"edgeRun","2014-08-13 09:09:00",3,TRUE,6718
"tvd","2014-08-13 09:23:00",1,FALSE,6719
"hddtools","2014-08-13 10:44:00",9,TRUE,6720
"complmrob","2014-08-13 12:40:00",5,TRUE,6721
"BlandAltmanLeh","2014-08-13 15:17:00",3,TRUE,6722
"bamboo","2014-08-14 08:21:00",4,TRUE,6723
"spatialTailDep","2014-08-14 08:51:00",3,TRUE,6724
"OceanView","2014-08-14 11:35:00",5,TRUE,6725
"mirtCAT","2014-08-14 20:21:00",19,TRUE,6726
"CVTuningCov","2014-08-15 04:56:00",1,FALSE,6727
"gCat","2014-08-15 05:10:00",1,FALSE,6728
"RcppParallel","2014-08-15 12:41:00",11,TRUE,6729
"sld","2014-08-15 12:42:00",3,TRUE,6730
"embryogrowth","2014-08-15 14:49:00",11,TRUE,6731
"rowr","2014-08-15 15:21:00",5,TRUE,6732
"rnrfa","2014-08-15 18:30:00",11,TRUE,6733
"BBEST","2014-08-15 20:38:00",7,TRUE,6734
"EcoVirtual","2014-08-16 05:51:00",2,TRUE,6735
"RootsExtremaInflections","2014-08-16 07:58:00",2,TRUE,6736
"RECA","2014-08-16 08:45:00",3,TRUE,6737
"snpar","2014-08-16 08:45:00",1,FALSE,6738
"RGoogleAnalytics","2014-08-16 15:31:00",1,FALSE,6739
"tbart","2014-08-16 15:31:00",3,TRUE,6740
"PhyActBedRest","2014-08-18 05:26:00",1,TRUE,6741
"rfordummies","2014-08-18 09:11:00",4,TRUE,6742
"wildlifeDI","2014-08-18 11:55:00",2,TRUE,6743
"LinRegInteractive","2014-08-18 14:31:00",5,TRUE,6744
"synthpop","2014-08-18 15:15:00",9,TRUE,6745
"lmmot","2014-08-18 17:20:00",4,TRUE,6746
"mvrtn","2014-08-18 18:55:00",1,FALSE,6747
"RcmdrPlugin.EcoVirtual","2014-08-19 13:12:00",2,TRUE,6748
"TDA","2014-08-19 17:57:00",9,TRUE,6749
"hydrostats","2014-08-20 04:17:00",5,TRUE,6750
"matpow","2014-08-20 06:12:00",1,FALSE,6751
"RGA","2014-08-20 08:39:00",15,TRUE,6752
"rsunlight","2014-08-20 08:39:00",3,TRUE,6753
"metaplus","2014-08-20 12:37:00",11,TRUE,6754
"geoBayes","2014-08-20 19:07:00",8,TRUE,6755
"RcppMLPACK","2014-08-20 20:03:00",7,TRUE,6756
"EpiDynamics","2014-08-21 14:29:00",3,TRUE,6757
"sensory","2014-08-21 16:36:00",2,TRUE,6758
"RAM","2014-08-21 17:00:00",6,TRUE,6759
"childsds","2014-08-21 17:22:00",9,TRUE,6760
"spdynmod","2014-08-22 06:26:00",5,TRUE,6761
"survAccuracyMeasures","2014-08-22 22:46:00",1,FALSE,6762
"NHANES","2014-08-22 22:51:00",3,TRUE,6763
"mosaicData","2014-08-22 23:03:00",3,TRUE,6764
"mppa","2014-08-23 06:06:00",1,FALSE,6765
"pauwels2014","2014-08-23 06:12:00",1,FALSE,6766
"unittest","2014-08-23 17:42:00",5,TRUE,6767
"mkde","2014-08-23 22:26:00",1,FALSE,6768
"CosmoPhotoz","2014-08-24 05:22:00",1,FALSE,6769
"sonicLength","2014-08-24 08:56:00",1,FALSE,6770
"rARPACK","2014-08-24 13:50:00",8,TRUE,6771
"dunn.test","2014-08-24 23:00:00",12,TRUE,6772
"MultNonParam","2014-08-25 06:10:00",6,TRUE,6773
"boral","2014-08-25 14:03:00",15,TRUE,6774
"remote","2014-08-25 14:03:00",4,TRUE,6775
"testthatsomemore","2014-08-25 22:21:00",1,TRUE,6776
"ENMeval","2014-08-26 05:52:00",5,TRUE,6777
"DepthProc","2014-08-26 05:56:00",7,TRUE,6778
"sparseSEM","2014-08-26 13:41:00",2,TRUE,6779
"TR8","2014-08-26 16:17:00",9,TRUE,6780
"cents","2014-08-26 20:14:00",1,FALSE,6781
"rucm","2014-08-26 20:55:00",4,TRUE,6782
"SelvarMix","2014-08-27 09:13:00",4,TRUE,6783
"rsdmx","2014-08-27 09:13:00",19,TRUE,6784
"statebins","2014-08-27 14:35:00",2,TRUE,6785
"Crossover","2014-08-27 15:28:00",8,TRUE,6786
"shopifyr","2014-08-27 16:04:00",1,FALSE,6787
"decompr","2014-08-27 16:09:00",9,TRUE,6788
"lmeVarComp","2014-08-27 19:17:00",1,FALSE,6789
"replicationInterval","2014-08-27 21:32:00",5,TRUE,6790
"trajectories","2014-08-27 22:05:00",5,TRUE,6791
"parsedate","2014-08-28 11:12:00",4,TRUE,6792
"NPBayesImpute","2014-08-28 13:12:00",6,TRUE,6793
"bvarsv","2014-08-28 17:56:00",2,TRUE,6794
"Eplot","2014-08-28 23:16:00",1,FALSE,6795
"BIOM.utils","2014-08-28 23:19:00",1,FALSE,6796
"icamix","2014-08-29 05:30:00",6,TRUE,6797
